 5016 | 01:00002000 | E | Laser error                                                  |  4.07.17   10:55:46 |  4.07.17   10:55:46
 5017 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   10:55:46 |  4.07.17   10:55:47
 5018 | 01:00002000 | E | Laser error                                                  |  4.07.17   10:55:46 |  4.07.17   10:55:47
 5019 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   10:55:47 |  4.07.17   10:56:14
 5020 | 01:00002000 | E | Laser error                                                  |  4.07.17   10:55:47 |  4.07.17   10:56:22
 5021 | 02:00008000 | E | Low water flow : laser                                       |  4.07.17   10:55:49 |  4.07.17   10:56:22
 5022 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   10:57:11 |  4.07.17   10:57:11
 5023 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   10:57:11 |  4.07.17   10:57:12
 5024 | 01:00002000 | E | Laser error                                                  |  4.07.17   10:57:11 |  4.07.17   10:57:12
 5025 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   10:57:11 |  4.07.17   10:57:11
 5026 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   10:57:11 |  4.07.17   10:57:11
 5027 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   10:57:11 |  4.07.17   10:57:13
 5028 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   10:57:11 |  4.07.17   10:57:12
 5029 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   10:57:11 |  4.07.17   10:57:13
 5030 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   10:57:11 |  4.07.17   10:57:12
 5031 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   10:57:12 |  4.07.17   10:57:12
 5032 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   10:57:12 |  4.07.17   10:57:13
 5033 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   10:57:12 |  4.07.17   10:57:12
 5034 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   10:57:12 |  4.07.17   10:57:13
 5035 | 02:00008000 | E | Low water flow : laser                                       |  4.07.17   10:58:21 | laser off          
 5036 | 01:00002000 | E | Laser error                                                  |  4.07.17   10:58:21 | laser off          
 5037 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   10:58:22 |  4.07.17   10:58:22
 5038 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   10:58:22 |  4.07.17   11:09:25
 5039 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   10:58:23 |  4.07.17   10:58:23
 5040 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   10:58:23 |  4.07.17   10:58:23
 5041 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   10:58:23 |  4.07.17   11:09:26
 5042 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   10:58:23 |  4.07.17   11:09:25
 5043 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   10:58:23 |  4.07.17   11:09:26
 5044 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   10:58:23 |  4.07.17   11:09:25
 5045 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   10:58:23 |  4.07.17   10:58:23
 5046 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   10:58:23 |  4.07.17   11:09:26
 5047 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   10:58:24 |  4.07.17   10:58:24
 5048 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   10:58:24 |  4.07.17   11:09:26
 5049 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:09:29 |  4.07.17   11:09:29
 5050 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:09:29 |  4.07.17   11:10:42
 5051 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:09:29 |  4.07.17   11:09:29
 5052 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:09:29 |  4.07.17   11:09:29
 5053 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:09:29 |  4.07.17   11:10:43
 5054 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:09:29 |  4.07.17   11:10:42
 5055 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:09:29 |  4.07.17   11:10:43
 5056 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:09:29 |  4.07.17   11:10:42
 5057 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:09:29 |  4.07.17   11:09:30
 5058 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:09:30 |  4.07.17   11:10:43
 5059 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:09:30 |  4.07.17   11:09:30
 5060 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:09:30 |  4.07.17   11:10:43
 5061 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:10:45 |  4.07.17   11:10:45
 5062 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:10:45 |  4.07.17   11:29:39
 5063 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:10:46 |  4.07.17   11:10:46
 5064 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:10:46 |  4.07.17   11:10:46
 5065 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:10:46 |  4.07.17   11:29:40
 5066 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:10:46 |  4.07.17   11:29:39
 5067 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:10:46 |  4.07.17   11:29:40
 5068 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:10:46 |  4.07.17   11:29:39
 5069 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:10:46 |  4.07.17   11:10:46
 5070 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:10:46 |  4.07.17   11:29:40
 5071 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:10:46 |  4.07.17   11:10:47
 5072 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:10:47 |  4.07.17   11:29:40
 5073 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:29:42 |  4.07.17   11:29:43
 5074 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:29:42 |  4.07.17   11:29:43
 5075 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:29:42 |  4.07.17   11:29:43
 5076 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:29:43 |  4.07.17   11:29:48
 5077 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:29:43 |  4.07.17   11:29:49
 5078 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:29:43 |  4.07.17   11:29:48
 5079 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:29:43 |  4.07.17   11:29:49
 5080 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:29:43 |  4.07.17   11:29:48
 5081 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:29:43 |  4.07.17   11:29:43
 5082 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:29:43 |  4.07.17   11:29:49
 5083 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:29:43 |  4.07.17   11:29:43
 5084 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:29:43 |  4.07.17   11:29:49
 5085 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:29:52 |  4.07.17   11:29:52
 5086 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:29:52 |  4.07.17   11:30:05
 5087 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:29:52 |  4.07.17   11:29:52
 5088 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:29:52 |  4.07.17   11:29:52
 5089 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:29:52 |  4.07.17   11:30:06
 5090 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:29:52 |  4.07.17   11:30:05
 5091 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:29:52 |  4.07.17   11:30:06
 5092 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:29:52 |  4.07.17   11:30:05
 5093 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:29:53 |  4.07.17   11:29:53
 5094 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:29:53 |  4.07.17   11:30:06
 5095 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:29:53 |  4.07.17   11:29:53
 5096 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:29:53 |  4.07.17   11:30:06
 5097 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:31:18 |  4.07.17   11:31:18
 5098 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:31:18 |  4.07.17   11:31:19
 5099 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:31:18 |  4.07.17   11:31:18
 5100 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:31:18 |  4.07.17   11:31:18
 5101 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:31:18 |  4.07.17   11:31:20
 5102 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:31:18 |  4.07.17   11:31:19
 5103 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:31:18 |  4.07.17   11:31:19
 5104 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:31:18 |  4.07.17   11:31:19
 5105 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:31:19 |  4.07.17   11:31:19
 5106 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:31:19 |  4.07.17   11:31:20
 5107 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:31:19 |  4.07.17   11:31:19
 5108 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:31:19 |  4.07.17   11:31:20
 5109 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:31:19 |  4.07.17   11:31:20
 5110 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   11:31:59 |  4.07.17   11:31:59
 5111 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   11:31:59 |  4.07.17   12:13:39
 5112 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   11:31:59 |  4.07.17   11:31:59
 5113 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   11:31:59 |  4.07.17   11:31:59
 5114 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   11:31:59 |  4.07.17   12:13:40
 5115 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   11:31:59 |  4.07.17   12:13:39
 5116 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   11:31:59 |  4.07.17   12:13:40
 5117 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   11:31:59 |  4.07.17   12:13:39
 5118 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   11:32:00 |  4.07.17   11:32:00
 5119 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   11:32:00 |  4.07.17   12:13:40
 5120 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   11:32:00 |  4.07.17   11:32:00
 5121 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   11:32:00 |  4.07.17   12:13:40
 5122 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   12:13:49 |  4.07.17   12:13:49
 5123 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   12:13:49 |  4.07.17   12:14:01
 5124 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   12:13:49 |  4.07.17   12:13:49
 5125 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   12:13:49 |  4.07.17   12:13:49
 5126 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   12:13:49 |  4.07.17   12:14:02
 5127 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   12:13:49 |  4.07.17   12:14:01
 5128 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   12:13:49 |  4.07.17   12:14:02
 5129 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   12:13:49 |  4.07.17   12:14:01
 5130 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   12:13:50 |  4.07.17   12:13:50
 5131 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   12:13:50 |  4.07.17   12:14:02
 5132 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   12:13:50 |  4.07.17   12:13:50
 5133 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   12:13:50 |  4.07.17   12:14:02
 5134 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   12:38:19 |  4.07.17   12:38:19
 5135 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   12:38:19 |  4.07.17   12:38:31
 5136 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   12:38:19 |  4.07.17   12:38:19
 5137 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   12:38:19 |  4.07.17   12:38:19
 5138 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   12:38:19 |  4.07.17   12:38:32
 5139 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   12:38:19 |  4.07.17   12:38:31
 5140 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   12:38:19 |  4.07.17   12:38:32
 5141 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   12:38:19 |  4.07.17   12:38:31
 5142 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   12:38:20 |  4.07.17   12:38:20
 5143 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   12:38:20 |  4.07.17   12:38:32
 5144 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   12:38:20 |  4.07.17   12:38:20
 5145 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   12:38:20 |  4.07.17   12:38:32
 5146 | 22:00080000 | W | FF Water flow warning                                        |  4.07.17   12:45:20 |  4.07.17   12:45:20
 5147 | 65:00000001 | W | Low water flow PF input warning: channel #1                  |  4.07.17   12:45:20 |  4.07.17   12:45:20
 5148 | 02:00000100 | E | Low water flow : fiber con.                                  |  4.07.17   12:45:20 | laser off          
 5149 | 65:00000002 | W | Low water flow PF input warning: channel #2                  |  4.07.17   12:45:20 |  4.07.17   12:45:20
 5150 | 03:00000010 | E | Beam switch channel 1: Error                                 |  4.07.17   12:45:20 | laser off          
 5151 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  |  4.07.17   12:45:20 | laser off          
 5152 | 04:00000010 | E | Beam switch channel 2: Error                                 |  4.07.17   12:45:20 | laser off          
 5153 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  |  4.07.17   12:45:20 | laser off          
 5154 | 65:00000100 | W | Low water flow PF output warning: channel #1                 |  4.07.17   12:45:21 |  4.07.17   12:45:21
 5155 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output |  4.07.17   12:45:21 | laser off          
 5156 | 65:00000200 | W | Low water flow PF output warning: channel #2                 |  4.07.17   12:45:21 |  4.07.17   12:45:21
 5157 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output |  4.07.17   12:45:21 | laser off          
 5158 | 02:00000040 | E | E-Stop                                                       | 12.07.17    9:16:39 | laser off          
 5159 | 02:80000000 | E | E-Stop external                                              | 12.07.17    9:16:39 | laser off          
 5160 | 02:00000040 | E | E-Stop                                                       | 12.07.17   13:23:50 | laser off          
 5161 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:23:50 | 12.07.17   13:24:52
 5162 | 02:80000000 | E | E-Stop external                                              | 12.07.17   13:23:50 | laser off          
 5163 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:23:50 | 12.07.17   13:24:52
 5164 | 03:00000010 | E | Beam switch channel 1: Error                                 | 12.07.17   13:23:50 | 12.07.17   13:26:04
 5165 | 03:00000020 | E | Beam switch channel 1: Low water flow : process fiber output | 12.07.17   13:23:50 | 12.07.17   13:26:04
 5166 | 03:00000040 | E | Beam switch channel 1: Low water flow : process fiber input  | 12.07.17   13:23:50 | 12.07.17   13:26:03
 5167 | 04:00000010 | E | Beam switch channel 2: Error                                 | 12.07.17   13:23:50 | 12.07.17   13:26:04
 5168 | 04:00000020 | E | Beam switch channel 2: Low water flow : process fiber output | 12.07.17   13:23:50 | 12.07.17   13:26:04
 5169 | 04:00000040 | E | Beam switch channel 2: Low water flow : process fiber input  | 12.07.17   13:23:50 | 12.07.17   13:26:03
 5170 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:24:31 | 12.07.17   13:24:52
 5171 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5172 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5173 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5174 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5175 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5176 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5177 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5178 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5179 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5180 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:52 | 12.07.17   13:24:52
 5181 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5182 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5183 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5184 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5185 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5186 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5187 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5188 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5189 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5190 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5191 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5192 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:24:53
 5193 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:24:53 | 12.07.17   13:25:03
 5194 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:24:53 | 12.07.17   13:25:03
 5195 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:24:54 | 12.07.17   13:25:03
 5196 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5197 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5198 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5199 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5200 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5201 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5202 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5203 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5204 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5205 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5206 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5207 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5208 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5209 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5210 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5211 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:03 | 12.07.17   13:25:03
 5212 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:04 | 12.07.17   13:25:04
 5213 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:04 | 12.07.17   13:25:04
 5214 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:04 | 12.07.17   13:25:34
 5215 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:04 | 12.07.17   13:25:34
 5216 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:25:04 | 12.07.17   13:25:34
 5217 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5218 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5219 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5220 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5221 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5222 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:34 | 12.07.17   13:25:34
 5223 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:34 | 12.07.17   13:25:35
 5224 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:34 | 12.07.17   13:25:35
 5225 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:25:35 | 12.07.17   13:25:35
 5226 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:35 | 12.07.17   13:25:36
 5227 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:35 | 12.07.17   13:25:36
 5228 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5229 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5230 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5231 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5232 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5233 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5234 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5235 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5236 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5237 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5238 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5239 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5240 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5241 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5242 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:36
 5243 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:36 | 12.07.17   13:25:40
 5244 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:36 | 12.07.17   13:25:40
 5245 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:25:37 | 12.07.17   13:25:40
 5246 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5247 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5248 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5249 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5250 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5251 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5252 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5253 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:40 | 12.07.17   13:25:40
 5254 | 02:00000100 | E | Low water flow : fiber con.                                  | 12.07.17   13:25:40 | 12.07.17   13:26:03
 5255 | 01:00002000 | E | Laser error                                                  | 12.07.17   13:25:40 | 12.07.17   13:26:14
 5256 | 02:00008000 | E | Low water flow : laser                                       | 12.07.17   13:25:41 | 12.07.17   13:26:14
 5257 | 02:00000040 | E | E-Stop                                                       | 13.07.17    7:18:21 | laser off          
 5258 | 02:00000100 | E | Low water flow : fiber con.                                  | 13.07.17    7:18:21 | laser off          
 5259 | 02:80000000 | E | E-Stop external                                              | 13.07.17    7:18:21 | laser off          
 5260 | 01:00002000 | E | Laser error                                                  | 13.07.17    7:18:21 | laser off          
