3.660300000000000153e+01,0.000000000000000000e+00,nan,nan
3.661099999999999710e+01,3.166666666647444117e-03,2.526315789487619590e+00,nan
3.662100000000000222e+01,6.816666666651371997e-03,2.739726027395713803e+00,nan
3.663300000000000267e+01,1.044999999996854001e-02,3.302752293592801536e+00,nan
3.665699999999999648e+01,1.228333333335385191e-02,1.309090909053455931e+01,nan
3.667199999999999704e+01,1.410000000005240395e-02,8.256880733800345595e+00,nan
3.668500000000000227e+01,1.591666666659108387e-02,7.155963303259319730e+00,nan
3.668999999999999773e+01,1.773333333328963590e-02,2.752293577930841284e+00,nan
3.669299999999999784e+01,2.136666666660680391e-02,8.256880733982003839e-01,nan
3.669899999999999807e+01,2.500000000000390799e-02,1.651376146760069163e+00,nan
3.670600000000000307e+01,2.864999999992789981e-02,1.917808219219389487e+00,nan
3.671500000000000341e+01,3.230000000001176375e-02,2.465753424600973354e+00,nan
3.672699999999999676e+01,3.591666666664217189e-02,3.317972350261839676e+00,nan
3.675200000000000244e+01,3.773333333334072393e-02,1.376146788966985035e+01,nan
3.677000000000000313e+01,3.955000000003927596e-02,9.908256880560415425e+00,nan
3.678499999999999659e+01,4.138333333326471575e-02,8.181818182296124675e+00,nan
3.679200000000000159e+01,4.319999999996326778e-02,3.853211009109435370e+00,nan
3.679599999999999937e+01,4.681666666659367593e-02,1.105990783420613299e+00,nan
3.680100000000000193e+01,5.048333333336429973e-02,1.363636363598399459e+00,nan
3.680799999999999983e+01,5.414999999997505142e-02,1.909090909119448343e+00,nan
3.681600000000000250e+01,5.779999999997897930e-02,2.191780821916181399e+00,nan
3.682699999999999818e+01,6.140000000000256364e-02,3.055555555534338108e+00,nan
3.684899999999999665e+01,6.321666666670111567e-02,1.211009174290587076e+01,nan
3.686200000000000188e+01,6.505000000000649152e-02,7.090909091020076715e+00,nan
3.687599999999999767e+01,6.686666666662510750e-02,7.706422018550142639e+00,nan
3.688000000000000256e+01,6.870000000001041940e-02,2.181818181758989450e+00,nan
3.688400000000000034e+01,7.233333333324765135e-02,1.100917431221169585e+00,nan
3.688900000000000290e+01,7.596666666664475542e-02,1.376146788967376189e+00,nan
3.689500000000000313e+01,7.959999999996192344e-02,1.651376146796400768e+00,nan
3.690500000000000114e+01,8.326666666665261118e-02,2.727272727254317797e+00,nan
3.691599999999999682e+01,8.686666666667619552e-02,3.055555555534338108e+00,nan
3.693999999999999773e+01,8.871666666666833123e-02,1.297297297302861274e+01,nan
3.695300000000000296e+01,9.053333333336688327e-02,7.155963302629573697e+00,nan
3.696600000000000108e+01,9.238333333327908292e-02,7.027027027359513234e+00,nan
3.697099999999999653e+01,9.416666666668405128e-02,2.803738317641835565e+00,nan
3.697399999999999665e+01,9.779999999992128323e-02,8.256880734163660751e-01,nan
3.697899999999999920e+01,1.014333333333183873e-01,1.376146788967376189e+00,nan
3.698499999999999943e+01,1.050666666666355553e-01,1.651376146796400768e+00,nan
3.699300000000000210e+01,1.087333333333262431e-01,2.181818181804616952e+00,nan
3.700399999999999778e+01,1.123499999999566512e-01,3.041474654407177791e+00,nan
3.703199999999999648e+01,1.141666666666552032e-01,1.541284403642600864e+01,nan
3.704800000000000182e+01,1.159999999999605791e-01,8.727272727408728059e+00,nan
3.706199999999999761e+01,1.178166666666591311e-01,7.706422018211048552e+00,nan
3.706700000000000017e+01,1.196499999999645070e-01,2.727272727315712242e+00,nan
3.707000000000000028e+01,1.232833333332816750e-01,8.256880733982003839e-01,nan
3.707500000000000284e+01,1.269166666666787791e-01,1.376146788967376189e+00,nan
3.708100000000000307e+01,1.305666666666027709e-01,1.643835616472649974e+00,nan
3.708899999999999864e+01,1.341666666667062913e-01,2.222222222157089089e+00,nan
3.709899999999999665e+01,1.378000000000234593e-01,2.752293577993349061e+00,nan
3.712400000000000233e+01,1.396500000000155950e-01,1.351351351357403097e+01,4.699560691376547972e+00
3.714000000000000057e+01,1.414833333334009069e-01,8.727272727024331544e+00,4.780114932089503554e+00
3.715500000000000114e+01,1.432999999999395868e-01,8.256880734526976795e+00,4.894726230990290361e+00
3.715999999999999659e+01,1.451333333333248987e-01,2.727272727192923352e+00,4.894477164986234641e+00
3.716299999999999670e+01,1.487333333332685470e-01,8.333333333464092441e-01,4.845088785781306306e+00
3.716700000000000159e+01,1.524000000000391708e-01,1.090909090879494725e+00,4.605088785788205463e+00
3.717300000000000182e+01,1.560333333332764028e-01,1.651376146832732150e+00,4.472978694048854287e+00
3.718099999999999739e+01,1.596499999999068109e-01,2.211981566841226599e+00,4.374099059320491811e+00
3.719200000000000017e+01,1.632999999999906748e-01,3.013698630068505580e+00,4.379327160363245319e+00
3.721800000000000352e+01,1.651333333333759867e-01,1.418181818141792938e+01,4.646449762523639393e+00
3.723499999999999943e+01,1.669499999999146667e-01,9.357798165794632084e+00,4.800578202904330460e+00
3.725099999999999767e+01,1.687833333332999786e-01,8.727272727024331544e+00,4.936767493060430390e+00
3.725800000000000267e+01,1.705999999999985306e-01,3.853211009109435370e+00,4.964516644750599283e+00
3.726100000000000279e+01,1.742499999999225224e-01,8.219178082363249871e-01,4.914595553910088732e+00
3.726599999999999824e+01,1.778666666667128027e-01,1.382488479214163624e+00,4.667015965700975322e+00
3.727199999999999847e+01,1.814999999999500346e-01,1.651376146832732150e+00,4.501878351026422642e+00
3.728199999999999648e+01,1.851333333333471387e-01,2.752293577932796609e+00,4.393287858939155299e+00
3.729299999999999926e+01,1.888166666666446503e-01,2.986425339396316048e+00,4.375952145544892424e+00
3.732099999999999795e+01,1.906000000000496186e-01,1.570093457880782495e+01,4.667851021452636751e+00
3.733899999999999864e+01,1.924333333332750584e-01,9.818181818760001178e+00,4.836941930555868296e+00
3.735499999999999687e+01,1.942333333332868506e-01,8.888888888829676205e+00,4.976537890150073196e+00
3.736200000000000188e+01,1.960333333333785788e-01,3.888888888693489587e+00,5.010480051485618702e+00
3.736599999999999966e+01,1.996833333333025706e-01,1.095890410981117835e+00,4.971286748594554439e+00
3.736999999999999744e+01,2.033499999999932584e-01,1.090909090901339473e+00,4.750903095554463995e+00
3.737500000000000000e+01,2.069833333333104264e-01,1.376146788997652415e+00,4.636607849514016166e+00
3.738400000000000034e+01,2.106333333333942903e-01,2.465753424600973354e+00,4.531794477635032514e+00
3.739399999999999835e+01,2.142666666666315223e-01,2.752293578053901957e+00,4.543203985560928970e+00
3.741899999999999693e+01,2.160666666667232505e-01,1.388888888818032008e+01,4.798963414700112118e+00
3.743500000000000227e+01,2.178999999999486903e-01,8.727272727789250339e+00,4.945985933476550578e+00
3.745000000000000284e+01,2.197333333333340022e-01,8.181818181586521632e+00,5.076594774172352942e+00
3.745799999999999841e+01,2.215500000000325542e-01,4.403669724690910670e+00,5.110122714121084542e+00
3.746200000000000330e+01,2.251666666666629624e-01,1.105990783422577950e+00,5.071131418678849201e+00
3.746699999999999875e+01,2.288000000000600664e-01,1.376146788965420642e+00,4.839194894997586260e+00
3.747299999999999898e+01,2.324666666666708181e-01,1.636363636388652232e+00,4.728802901672767511e+00
3.747999999999999687e+01,2.361166666666747460e-01,1.917808219175442197e+00,4.626618525509085700e+00
3.749099999999999966e+01,2.397333333333051542e-01,3.041474654409142442e+00,4.631373252244432415e+00
3.751500000000000057e+01,2.415833333333772259e-01,1.297297297246806735e+01,4.874318950225466018e+00
3.753099999999999881e+01,2.433666666666223222e-01,8.971962617265363704e+00,5.026235266791426071e+00
3.754699999999999704e+01,2.452000000000076341e-01,8.727272727024331544e+00,5.167753198395984349e+00
3.755299999999999727e+01,2.470000000000194262e-01,3.333333333311622404e+00,5.190783501426124324e+00
3.755700000000000216e+01,2.506666666666301779e-01,1.090909090927060010e+00,5.151772190156521880e+00
3.756199999999999761e+01,2.543000000000272820e-01,1.376146788965420642e+00,4.871038245207310879e+00
3.756799999999999784e+01,2.579499999999512738e-01,1.643835616472649974e+00,4.729369502988589602e+00
3.757699999999999818e+01,2.615666666665816820e-01,2.488479262697853578e+00,4.625010647878325720e+00
3.758700000000000330e+01,2.652166666666655459e-01,2.739726027335712910e+00,4.625259713878725698e+00
3.761200000000000188e+01,2.670333333333640979e-01,1.376146788966593881e+01,4.883975310204080600e+00
3.762899999999999778e+01,2.688333333332959540e-01,9.444444444799716010e+00,5.045341263320727521e+00
3.764500000000000313e+01,2.706499999999945061e-01,8.807339449389642638e+00,5.188611339979066983e+00
3.765200000000000102e+01,2.724999999999866418e-01,3.783783783798731815e+00,5.219842571211899873e+00
3.765599999999999881e+01,2.761333333333038098e-01,1.100917431196948515e+00,5.186815048275971840e+00
3.766199999999999903e+01,2.797500000000141540e-01,1.658986175095235049e+00,4.949724501506397090e+00
3.767000000000000171e+01,2.833833333333313220e-01,2.201834862395852799e+00,4.819215744213827257e+00
3.767999999999999972e+01,2.870333333332553138e-01,2.739726027453767809e+00,4.708872650072362553e+00
3.770700000000000074e+01,2.888499999999538659e-01,1.486238532084062314e+01,4.951574901945317464e+00
3.772200000000000131e+01,2.906833333333391778e-01,8.181818181586521632e+00,5.098544598910119241e+00
3.773899999999999721e+01,2.924833333332710339e-01,9.444444444799716010e+00,5.265615305988522898e+00
3.774499999999999744e+01,2.943166666666563458e-01,3.272727272634608386e+00,5.298042328504561027e+00
3.774900000000000233e+01,2.979500000000534499e-01,1.100917431174683214e+00,5.275821045791230901e+00
3.775399999999999778e+01,3.015833333332906818e-01,1.376146789025973094e+00,5.243070008970380336e+00
3.776100000000000279e+01,3.052333333332946097e-01,1.917808219177388862e+00,4.997789809725569299e+00
3.777000000000000313e+01,3.088666666666917138e-01,2.477064220140103856e+00,4.860175130812478095e+00
3.778199999999999648e+01,3.125166666666157056e-01,3.287671232943353061e+00,4.751383100930858916e+00
3.780899999999999750e+01,3.143333333333142576e-01,1.486238532084062314e+01,4.971566587165481721e+00
3.782399999999999807e+01,3.161500000000128097e-01,8.256880733800345595e+00,5.120265845676762240e+00
3.784000000000000341e+01,3.179666666666314256e-01,8.807339449777179752e+00,5.268762865088023162e+00
3.784700000000000131e+01,3.197833333333299777e-01,3.853211009105524276e+00,5.312799562333478498e+00
3.785099999999999909e+01,3.234500000000206654e-01,1.090909090901339473e+00,5.279571872592848436e+00
3.785699999999999932e+01,3.270833333333378334e-01,1.651376146796400768e+00,5.252870888740850397e+00
3.786399999999999721e+01,3.306999999999682416e-01,1.935483870986564492e+00,4.977561874584425006e+00
3.787400000000000233e+01,3.343499999999721695e-01,2.739726027395713803e+00,4.835992758757138965e+00
3.788600000000000279e+01,3.380166666665829212e-01,3.272727272777304464e+00,4.723669526436091282e+00
3.791400000000000148e+01,3.397833333333011296e-01,1.584905660331045496e+01,4.962872880728430580e+00
3.793099999999999739e+01,3.416333333333732014e-01,9.189189188828986943e+00,5.124738856285388167e+00
3.794899999999999807e+01,3.434333333333050575e-01,1.000000000037895553e+01,5.302920674474940199e+00
3.795600000000000307e+01,3.452666666666104334e-01,3.818181818242772252e+00,5.351761375059842507e+00
3.796099999999999852e+01,3.489000000000075374e-01,1.376146788965420642e+00,5.329969242347130098e+00
3.796600000000000108e+01,3.525333333333247054e-01,1.376146788997652415e+00,5.302446306566005241e+00
3.797299999999999898e+01,3.561999999999354571e-01,1.909090909119448343e+00,5.062850346984789418e+00
3.798199999999999932e+01,3.598333333333325612e-01,2.477064220140103856e+00,4.937846176831806488e+00
3.799300000000000210e+01,3.634666666666497292e-01,3.027522935794053183e+00,4.834760271915957475e+00
3.802100000000000080e+01,3.652999999999551051e-01,1.527272727295946098e+01,5.052141422881328836e+00
3.803799999999999670e+01,3.670833333333600734e-01,9.532710279988615198e+00,5.220675812812649141e+00
3.805299999999999727e+01,3.689333333332722731e-01,8.108108108493222943e+00,5.355315039203206062e+00
3.806000000000000227e+01,3.707499999999708251e-01,3.853211009109435370e+00,5.399651986657621805e+00
3.806400000000000006e+01,3.743666666666811693e-01,1.105990783396168631e+00,5.383415637942035481e+00
3.806900000000000261e+01,3.780333333332919210e-01,1.363636363657856121e+00,5.349858872127009946e+00
3.807500000000000284e+01,3.817000000000625448e-01,1.636363636317304193e+00,5.123126685403994074e+00
3.808500000000000085e+01,3.852833333333194332e-01,2.790697674477584656e+00,4.999501386548238280e+00
3.809599999999999653e+01,3.889499999999301849e-01,3.000000000044570569e+00,4.884955932008642421e+00
3.812700000000000244e+01,3.907833333333154968e-01,1.690909090861472919e+01,5.156471083514705178e+00
3.814699999999999847e+01,3.925833333333272890e-01,1.111111111103610938e+01,5.356875123916885251e+00
3.816400000000000148e+01,3.943833333332591451e-01,9.444444444803663075e+00,5.518241077033650299e+00
3.817099999999999937e+01,3.961999999999576971e-01,3.853211009105524276e+00,5.562428584886307981e+00
3.817499999999999716e+01,3.998333333332748651e-01,1.100917431196948515e+00,5.534677348256288987e+00
3.818099999999999739e+01,4.034833333333587291e-01,1.643835616400648902e+00,5.512759540037587946e+00
3.818800000000000239e+01,4.071333333332827209e-01,1.917808219219389487e+00,5.275886346628657186e+00
3.819800000000000040e+01,4.107666666666798250e-01,2.752293577932796609e+00,5.142043329291319687e+00
3.821000000000000085e+01,4.144166666666038168e-01,3.287671232945299948e+00,5.031649964962433330e+00
3.823499999999999943e+01,4.162333333333023688e-01,1.376146788966593881e+01,5.231203647079777141e+00
3.825300000000000011e+01,4.180500000000009209e-01,9.908256880560415425e+00,5.407350436067047461e+00
3.826599999999999824e+01,4.198666666666195368e-01,7.155963302940535620e+00,5.517289978623953317e+00
3.827100000000000080e+01,4.217000000000048487e-01,2.727272727196798918e+00,5.527798735919973616e+00
3.827499999999999858e+01,4.253333333334019528e-01,1.100917431172727667e+00,5.495022563994351295e+00
3.828000000000000114e+01,4.289500000000323610e-01,1.382488479277240057e+00,5.225424627163084423e+00
3.828699999999999903e+01,4.326333333332499365e-01,1.900452488746938284e+00,5.099797313306291713e+00
3.829599999999999937e+01,4.362500000000402167e-01,2.488479262587851792e+00,4.960678009662053967e+00
3.830799999999999983e+01,4.398833333332774487e-01,3.302752293665464300e+00,4.961278510082671289e+00
3.833800000000000097e+01,4.416999999999760007e-01,1.651376146760069119e+01,5.269535390811192599e+00
3.835699999999999932e+01,4.434999999999078568e-01,1.055555555595424977e+01,5.453123566149757906e+00
3.837500000000000000e+01,4.453333333332931687e-01,9.818181817903825603e+00,5.611131038124288040e+00
3.838199999999999790e+01,4.471666666666784806e-01,3.818181818072418299e+00,5.637953390082934391e+00
3.838700000000000045e+01,4.508166666666024724e-01,1.369863013727857126e+00,5.599597225698625280e+00
3.839200000000000301e+01,4.544499999999995765e-01,1.376146788967376189e+00,5.329872455061158476e+00
3.839900000000000091e+01,4.580666666666299847e-01,1.935483870986564492e+00,5.203444517804880043e+00
3.840800000000000125e+01,4.617000000000270887e-01,2.477064220140103856e+00,5.076839013212140372e+00
3.841899999999999693e+01,4.653666666666378404e-01,3.000000000044570569e+00,5.059774793030921813e+00
3.844299999999999784e+01,4.671666666666496326e-01,1.333333333324648962e+01,5.304623277877823284e+00
3.846000000000000085e+01,4.690000000000349445e-01,1.128440366952779073e+01,5.497283828332451883e+00
3.847500000000000142e+01,4.707999999999668006e-01,8.333333333649129315e+00,5.625240817585702935e+00
3.848299999999999699e+01,4.726166666666653526e-01,4.403669724690910670e+00,5.658519691531608053e+00
3.848700000000000188e+01,4.762499999999825206e-01,1.100917431198904284e+00,5.615083494700041200e+00
3.849300000000000210e+01,4.798833333333796247e-01,1.651376146760069163e+00,5.331129885569031224e+00
3.850099999999999767e+01,4.835499999999903764e-01,2.181818181850244454e+00,5.190982465429455850e+00
3.851100000000000279e+01,4.871833333333874805e-01,2.752293577934752378e+00,5.046028336980572071e+00
3.852300000000000324e+01,4.908333333333114723e-01,3.287671232945299948e+00,5.035418125274622625e+00
3.854999999999999716e+01,4.926333333333232645e-01,1.499999999989835331e+01,5.307895189493280874e+00
3.856799999999999784e+01,4.944499999999418804e-01,9.908256880996393789e+00,5.478537391333256679e+00
3.858400000000000318e+01,4.962833333333271923e-01,8.727272727028205779e+00,5.614901027691431956e+00
3.859199999999999875e+01,4.981000000000257444e-01,4.403669724690910670e+00,5.653433137782449158e+00
3.859599999999999653e+01,5.017333333332629763e-01,1.100917431221169585e+00,5.614901027690990531e+00
3.860199999999999676e+01,5.053666666666600804e-01,1.651376146760069163e+00,5.342474005167002993e+00
3.860999999999999943e+01,5.089999999999772484e-01,2.201834862395852799e+00,5.195856496815147274e+00
3.861999999999999744e+01,5.126666666666679362e-01,2.727272727254317797e+00,5.088239789190369677e+00
3.864500000000000313e+01,5.144833333332865521e-01,1.376146789027537487e+01,5.286404926813689009e+00
3.866299999999999670e+01,5.162999999999851042e-01,9.908256880556503887e+00,5.462450248756895554e+00
3.867900000000000205e+01,5.181333333333704161e-01,8.727272727028205779e+00,5.609722976024301921e+00
3.868500000000000227e+01,5.199500000000689681e-01,3.302752293520138327e+00,5.643050749168359026e+00
3.868800000000000239e+01,5.235833333333062001e-01,8.256880734163660751e-01,5.603750557147134437e+00
3.869400000000000261e+01,5.271999999999366082e-01,1.658986175131902163e+00,5.576930280648881855e+00
3.870100000000000051e+01,5.308666666667072320e-01,1.909090909036209149e+00,5.276930280657309957e+00
3.871099999999999852e+01,5.344999999999444640e-01,2.752293578053901957e+00,5.109753929997665978e+00
3.872299999999999898e+01,5.381166666665748721e-01,3.317972350263804326e+00,4.987224488106869025e+00
3.875000000000000000e+01,5.399499999999601840e-01,1.472727272685573929e+01,5.204705722461873130e+00
3.876700000000000301e+01,5.417666666666587361e-01,9.357798164975028143e+00,5.369843337137433892e+00
3.878300000000000125e+01,5.435833333333572881e-01,8.807339449385731101e+00,5.513113413797135820e+00
3.878999999999999915e+01,5.453833333332891442e-01,3.888888889034944896e+00,5.552535027193447270e+00
3.879500000000000171e+01,5.490333333333730081e-01,1.369863013667856455e+00,5.524886415908148329e+00
3.880100000000000193e+01,5.526666666666102401e-01,1.651376146832732150e+00,5.492160514185896680e+00
3.880799999999999983e+01,5.563333333333808639e-01,1.909090909036209149e+00,5.255112974573302509e+00
3.881799999999999784e+01,5.599666666666180959e-01,2.752293578053901957e+00,5.111993708523173474e+00
3.883100000000000307e+01,5.636000000000151999e-01,3.577981651314786848e+00,5.040434075490659360e+00
3.886099999999999710e+01,5.654333333333205758e-01,1.636363636388264453e+01,5.313161348224375580e+00
3.888000000000000256e+01,5.672500000000191278e-01,1.045871559614971247e+01,5.500317311523915897e+00
3.889699999999999847e+01,5.690500000000309200e-01,9.444444444380298620e+00,5.661556430825976705e+00
3.890400000000000347e+01,5.708833333332563598e-01,3.818181818409250639e+00,5.699911017419221793e+00
3.890899999999999892e+01,5.745000000000466400e-01,1.382488479214163624e+00,5.677791201751748673e+00
3.891499999999999915e+01,5.781333333332838720e-01,1.651376146832732150e+00,5.644763678815093222e+00
3.892300000000000182e+01,5.817666666666010400e-01,2.201834862395852799e+00,5.358525146710997333e+00
3.893299999999999983e+01,5.853999999999981441e-01,2.752293577932796609e+00,5.202459907150568164e+00
3.895900000000000318e+01,5.872333333333834560e-01,1.418181818141792938e+01,5.289732634420850843e+00
3.897699999999999676e+01,5.890666666666088958e-01,9.818181818756125168e+00,5.409732634434524456e+00
3.899399999999999977e+01,5.908999999999942077e-01,9.272727272466015691e+00,5.567789919609286819e+00
3.900200000000000244e+01,5.927166666666927597e-01,4.403669724694821319e+00,5.628340378323835935e+00
3.900699999999999790e+01,5.963333333333231678e-01,1.382488479275275406e+00,5.617280470489609989e+00
3.901299999999999812e+01,6.000000000000138556e-01,1.636363636352978324e+00,5.600466458813867732e+00
3.901899999999999835e+01,6.036166666666442637e-01,1.658986175131902163e+00,5.573646182315615150e+00
3.902799999999999869e+01,6.072666666667281277e-01,2.465753424600973354e+00,5.356294584142704984e+00
3.903999999999999915e+01,6.108666666666717759e-01,3.333333333385636976e+00,5.197273177419861945e+00
3.906700000000000017e+01,6.127166666666639117e-01,1.459459459465718822e+01,5.322498402640023940e+00
3.908400000000000318e+01,6.145333333332825276e-01,9.357798165386785882e+00,5.421580971453940911e+00
3.909799999999999898e+01,6.163499999999810797e-01,7.706422018211048552e+00,5.553691063194183819e+00
3.910499999999999687e+01,6.181666666666796317e-01,3.853211009105524276e+00,5.597727760441092215e+00
3.910900000000000176e+01,6.217999999999967997e-01,1.100917431198904284e+00,5.576109745428066589e+00
3.911399999999999721e+01,6.254666666666874875e-01,1.363636363626189896e+00,5.548336601141895308e+00
3.911899999999999977e+01,6.291000000000046555e-01,nan,5.594472629064275893e+00
3.912800000000000011e+01,6.327166666666350636e-01,2.488479262697853578e+00,5.339135471162223645e+00
3.913900000000000290e+01,6.363666666666389915e-01,3.013698630134506118e+00,5.198430200736470219e+00
3.916199999999999903e+01,6.382000000000243034e-01,1.254545454509674940e+01,5.276352278656236017e+00
3.917699999999999960e+01,6.399999999999561595e-01,8.333333333649129315e+00,5.356549495165586983e+00
3.918999999999999773e+01,6.418166666666547115e-01,7.155963302625662159e+00,5.480121859888128277e+00
3.919599999999999795e+01,6.436666666666468473e-01,3.243243243257153186e+00,5.512608943490109326e+00
3.920000000000000284e+01,6.472999999999640153e-01,1.100917431198904284e+00,5.490141240812620893e+00
3.920499999999999829e+01,6.509333333333611193e-01,1.376146788965420642e+00,5.462567242072031704e+00
3.921200000000000330e+01,6.545499999999915275e-01,1.935483870988529143e+00,5.221220629433522831e+00
3.921999999999999886e+01,6.581999999999155193e-01,2.191780821962235670e+00,5.063741526196905873e+00
3.923199999999999932e+01,6.618333333333126234e-01,3.302752293520138327e+00,4.953037027553882865e+00
3.926200000000000045e+01,6.636500000000111754e-01,1.651376146760069119e+01,5.222649459677976225e+00
3.927900000000000347e+01,6.654666666666297914e-01,9.357798165386785882e+00,5.396774155432474629e+00
